tick,duration_ns
1058,2183338
1059,2567328
1060,3300036
1061,2749346
1062,2882403
1063,2538764
1064,2827415
1065,2261567
1066,1328033
1067,5784377
1068,3691741
1069,3442186
1070,2278747
1071,3476285
1072,4120772
1073,2848492
1074,4048839
1075,5136059
1076,2935766
1077,3161835
1078,3047263
1079,3543445
1080,5304988
1081,2671458
1082,3557980
1083,5742505
1084,1719030
1085,2382865
1086,5396364
1087,2140537
1088,4841977
1089,8661414
1090,5716271
1091,2659448
1092,2668766
1093,3841968
1094,2111643
1095,5674787
1096,5548357
1097,4809821
1098,1065733
1099,3639942
1100,3595574
1101,3914619
1102,3952637
1103,5272585
1104,3438290
1105,6450070
1106,3374614
1107,3804627
1108,6974096
1109,3445857
1110,4051990
1111,3530196
1112,7024274
1113,3738309
1114,4806852
1115,4814846
1116,3599435
1117,3435705
1118,3807509
1119,2965949
1120,3593728
1121,4129550
1122,2180789
1123,2903414
1124,4571395
1125,2242342
1126,2584613
1127,3873658
1128,3958571
1129,3906948
1130,1061081
1131,4013574
1132,3203345
1133,3757106
1134,8576633
1135,3820126
1136,3752059
1137,3299033
1138,9008747
1139,4653467
