tick,duration_ns
1756,2787753
1757,4720805
1758,2763852
1759,2927863
1760,3200403
1761,3067390
1762,4936348
1763,1603738
1764,2468178
1765,2580059
1766,2431517
1767,2786409
1768,2409277
1769,3325613
1770,2749886
1771,2691470
1772,2830103
1773,3405948
1774,2534208
1775,4070665
1776,3874041
1777,3703859
1778,3499055
1779,2226456
1780,3989356
1781,4057975
1782,7827992
1783,3610650
1784,2645794
1785,3002336
1786,2685310
1787,2378653
1788,2141788
1789,2504396
1790,2472645
1791,2350327
1792,2681676
1793,2189261
1794,2280043
1795,1368814
1796,2518228
1797,2045307
1798,1995196
1799,2169737
1800,2536648
1801,1992855
1802,2578769
1803,2583872
1804,3005721
1805,1370363
1806,3665031
1807,3218608
1808,2715221
1809,2995886
1810,2439268
1811,2505753
1812,2407747
1813,2069744
1814,2625406
1815,3117544
1816,2176311
1817,2925530
1818,2555092
1819,2759234
1820,2058366
1821,1529642
1822,2207878
1823,1665054
1824,1709021
1825,2155919
1826,1812068
1827,1783528
1828,3744020
1829,2513406
1830,4914754
1831,2791492
1832,2325566
1833,2296808
1834,1918605
1835,1189797
1836,3968102
1837,2039436
1838,1567800
1839,2559275
1840,2938853
1841,2067093
1842,1400054
1843,3027302
1844,2757258
1845,5367212
1846,2238787
1847,2730503
1848,2736461
1849,2513403
1850,4150564
1851,2742585
1852,3566570
1853,1338696
1854,2407640
1855,2384192
1856,3008096
1857,3209409
1858,6173870
1859,1786734
1860,2910098
1861,2975715
1862,3723544
1863,2110661
1864,3754664
1865,2698479
1866,10038065
1867,2321953
1868,2537516
1869,2808268
1870,1371616
1871,2460439
1872,2666649
1873,3976458
1874,4301040
1875,2481814
1876,2578783
1877,2732988
1878,2587042
1879,9597102
1880,2904253
1881,2225815
1882,10632960
1883,2464448
1884,3895385
1885,2899749
1886,2456856
1887,7372921
1888,2333921
1889,2537833
1890,2610381
1891,4697689
1892,2494727
1893,2831371
1894,2254438
1895,3447600
1896,3642417
1897,3490359
1898,1333192
1899,2919233
1900,2912000
1901,2588179
1902,3848981
1903,4374762
1904,3976937
1905,3027167
1906,4442355
1907,3752644
1908,2469407
1909,1602807
1910,2591790
1911,2481536
1912,3007088
1913,1879176
1914,3281775
1915,3168029
1916,2518205
1917,4945301
1918,4100363
1919,3511605
1920,2696229
1921,2320327
1922,2523133
1923,6664861
1924,1912583
1925,2997179
1926,2595849
1927,3178601
1928,4552435
1929,5540268
1930,3893120
1931,3968033
1932,2645776
1933,1413828
1934,2647631
1935,2996457
1936,2727245
1937,2408918
1938,2265998
1939,1507416
1940,2664541
1941,3255717
1942,4127455
1943,4778571
1944,3484824
1945,3330751
1946,3416036
1947,4332088
1948,3653746
1949,3116641
1950,4046531
1951,2341301
1952,2962013
1953,4769667
1954,3821213
1955,2646434
1956,1468831
1957,2983164
1958,2456177
1959,3280528
1960,3486900
1961,2043244
1962,3024192
1963,1964386
1964,2396984
1965,2449097
1966,2509670
1967,2655216
1968,3383804
1969,2667172
1970,2547384
1971,4156589
1972,3068286
1973,2611395
1974,2567522
1975,3063555
1976,3138797
1977,2225398
1978,4302800
1979,2651793
1980,4455259
1981,2878821
1982,2509350
1983,2569340
1984,1663689
1985,2996098
1986,2756338
1987,2673371
1988,1262352
1989,2587930
1990,2320304
1991,4784983
1992,2575659
1993,3493664
1994,2808665
1995,4401728
1996,2688120
1997,2805862
1998,3943090
1999,2841672
2000,3725524
2001,2279024
2002,3872484
2003,5019891
2004,4708917
2005,3927570
2006,3778186
2007,1560726
2008,2543303
2009,2269756
2010,2519891
2011,3092987
2012,2679950
2013,3106001
2014,2186383
2015,2842114
2016,4328848
2017,4250525
2018,3633716
2019,2407990
2020,1308854
2021,2865255
2022,2484965
2023,2844486
2024,2924905
2025,2219558
2026,2619374
2027,3945127
2028,2863945
2029,2671504
2030,2968910
2031,3078476
2032,4943913
2033,3699615
2034,3475574
2035,2748648
2036,2510757
2037,2521555
2038,2645833
2039,2499286
2040,2782367
2041,2225940
2042,1462888
2043,6692205
2044,2126061
2045,2180422
2046,3079348
2047,2709326
2048,2349863
2049,1309394
2050,1467994
2051,3014224
2052,2291900
2053,2786094
2054,3623553
2055,3758413
2056,2363584
2057,2002763
2058,2497386
2059,4532097
2060,4102280
2061,3026932
2062,3881334
2063,3343185
2064,1463956
2065,2440042
2066,2285152
2067,2542770
2068,2234862
2069,2349284
2070,2677487
2071,2034512
2072,4174721
2073,3657965
2074,2372015
2075,4262306
2076,3876942
2077,1956670
2078,2270440
2079,3922789
2080,2897599
2081,3166770
2082,3818068
2083,4020232
2084,3522879
2085,2238974
2086,3709597
2087,2516484
2088,4087048
2089,2425809
2090,2023743
2091,2805675
2092,2859263
2093,2499508
2094,2302500
2095,2497634
2096,1794023
2097,2274148
2098,3034138
2099,4874963
2100,7804523
2101,2723084
2102,2353673
2103,2620838
2104,1291283
2105,2777793
2106,1555347
2107,2761824
2108,2307016
2109,1428989
2110,2586801
2111,2804859
2112,3899595
2113,2591517
2114,2334290
2115,2484052
2116,2671637
2117,1368019
2118,3003207
2119,3068634
2120,3136480
2121,2706849
2122,3053969
2123,2016690
2124,2175201
2125,2885740
2126,1773716
2127,6544622
2128,1700005
2129,3086227
2130,2753145
2131,2404758
2132,2519172
2133,2106646
2134,3131124
2135,2146086
